timestamp(s),ventilation,cooling,illumination,total
1108800.0,0.0,5491.86967608478,0.0,-42420.197331008
1112400.0,0.0,5420.90961344263,0.0,21705.6115988774
1116000.0,0.0,5312.01039704384,0.0,31060.6014806985
1119600.0,0.0,5238.84327622308,0.0,30997.1683443852
1123200.0,0.0,5625.03924016015,0.0,30932.8795252676
1126800.0,0.0,5988.62130041045,0.0,30892.4760092599
1130400.0,0.0,6030.17758179308,0.0,30874.4692746457
1134000.0,0.0,6002.74709517129,0.0,30863.7943395308
1137600.0,0.0,5985.38612540004,0.0,30858.231039322
1141200.0,0.0,6006.18239194595,0.0,30850.5435063286
1144800.0,0.0,5990.11296116787,0.0,30831.3308476068
1148400.0,3716.357730643885,46688.7058537996,5802.649872349999,33206.1479169463
1152000.0,5417.92487624777,78154.599086074,15593.420473635982,44722.7432450756
1155600.0,5417.92487624777,76903.9553417579,15593.420473635982,53878.8564993739
1159200.0,5417.92487624777,78129.9400270094,15593.420473635982,52700.0621631393
1162800.0,5417.92487624777,83136.7663617236,15593.420473635982,48420.9272126644
1166400.0,5417.92487624777,89262.6745052749,15593.420473635982,39228.9647386016
1170000.0,5417.92487624777,95940.5212382816,15593.420473635982,16231.1020853593
1173600.0,5417.92487624777,95291.0251434811,15593.420473635982,-1351.93548901834
1177200.0,5417.92487624777,94520.0611155535,15593.420473635982,-12224.3021485774
1180800.0,3166.5048835899893,73275.1393339691,15593.420473635982,-37909.8214830164
1184400.0,1818.745819443332,40993.7434510833,11550.172034699988,-42331.0008955084
1188000.0,1818.745819443333,40184.901892431,5007.734362174999,-43458.4767879056
1191600.0,1818.745819443333,37428.6250739145,3745.9493279999997,-43490.892307801
1195200.0,373.993904666666,11713.6305038535,3745.9493279999997,-43494.8762681981
1198800.0,0.0,6410.91010098081,3745.9493279999997,21915.5152592577
1202400.0,0.0,6229.5481395533,3745.9493279999997,31151.854109241
1206000.0,0.0,6096.18283763286,0.0,31067.3744967386
1209600.0,0.0,6048.07106439654,0.0,30984.5375134424
1213200.0,0.0,6006.65551467686,0.0,31148.0319217724
1216800.0,0.0,5965.79655223661,0.0,31280.6645480259
1220400.0,0.0,5969.33807295369,0.0,31273.0778668218
1224000.0,0.0,5998.69849025205,0.0,31256.8808069914
1227600.0,0.0,5989.04238792136,0.0,31213.7535868388
1231200.0,0.0,5913.34180313031,0.0,31145.1242318926
1234800.0,3716.3577306438738,43861.2377618253,5802.649872349999,31086.5558156141
1238400.0,5417.92487624777,75744.1361937037,15593.420473635982,53542.3454947877
1242000.0,5417.92487624777,75732.5617819822,15593.420473635982,131207.567174827
1245600.0,5417.92487624777,75216.7523497054,15593.420473635982,125121.878908889
1249200.0,5417.92487624777,81055.3376528677,15593.420473635982,117380.26160901
1252800.0,5417.92487624777,91139.3941469723,15593.420473635982,111393.168721553
1256400.0,5417.92487624777,94556.6737413877,15593.420473635982,109077.390300302
1260000.0,5417.92487624777,93671.366733479,15593.420473635982,103200.191571065
1263600.0,5417.92487624777,91692.2276146256,15593.420473635982,94870.9102592429
1267200.0,3166.5048835899893,63605.8245919545,15593.420473635982,62033.1646021197
1270800.0,1818.745819443332,35685.0399781144,11550.172034699988,11819.4073468131
1274400.0,1818.745819443333,35101.4018224816,5007.734362174999,-12300.5890075822
1278000.0,1818.745819443333,33634.7378725772,3745.9493279999997,-22885.6471366768
1281600.0,373.993904666666,11033.724787991,3745.9493279999997,-24721.184118501
1285200.0,0.0,6352.94244485268,3745.9493279999997,29372.2916878054
1288800.0,0.0,6167.29382478909,3745.9493279999997,36213.7625006384
1292400.0,0.0,6011.02282000353,0.0,36126.7882946088
