mad_timestamp(s),mad_x,mad_y,mad_z,low,init_gap,cont_gap,frechet_euclidean,frechet_manhattan,mean_length_gaps_mean,mean_length_gaps_std,number_of_gaps,number_of_groups_of_gaps,p2p_mean_euclidean_mean,p2p_mean_euclidean_std,p2p_mean_euclidean_max,p2p_mean_manhattan_mean,p2p_mean_manhattan_std,p2p_mean_manhattan_max,percentage_gaps,percentage_matched_snapshots,percentage_mismatched_snapshots
13.100000000000005,13.100000000000005,13.100000000000005,13.100000000000005,50,-1.0,-0.1,11.473661141937216,13.349999999999994,11.523809523809524,27.102308894119894,242,21,0.5414725956031985,1.7626926032070545,15.321879780235848,0.7058038692461641,2.3182171363685082,21.400000000000006,8.348567946374166,91.34673979280926,0.30469226081657524
13.300000000000004,13.300000000000004,13.300000000000004,13.300000000000004,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5346511338477656,1.7248601957149325,13.695842434841312,0.6962775183455636,2.261812521619969,17.55000000000001,8.348567946374166,91.34673979280926,0.30469226081657524
13.500000000000005,13.500000000000005,13.500000000000005,13.500000000000005,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5443439672829744,1.7646506298082438,15.073901286661002,0.70938,2.317266971153734,20.35000000000001,8.348567946374168,91.40767824497257,0.2437538086532602
13.700000000000006,13.700000000000006,13.700000000000006,13.700000000000006,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5443439672829744,1.7646506298082438,15.073901286661002,0.70938,2.317266971153734,20.35000000000001,8.348567946374168,91.40767824497257,0.2437538086532602
13.900000000000006,13.900000000000006,13.900000000000006,13.900000000000006,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5605670590722255,1.827453499035533,15.073901286661002,0.7312858094603597,2.4042724045044865,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
14.100000000000005,14.100000000000005,14.100000000000005,14.100000000000005,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5606649212126977,1.8268841449034767,15.073901286661002,0.7294270486342438,2.3891390808844393,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
14.300000000000006,14.300000000000006,14.300000000000006,14.300000000000006,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5606649212126977,1.8268841449034767,15.073901286661002,0.7294270486342438,2.3891390808844393,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
14.500000000000007,14.500000000000007,14.500000000000007,14.500000000000007,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5606649212126977,1.8268841449034767,15.073901286661002,0.7294270486342438,2.3891390808844393,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
14.700000000000006,14.700000000000006,14.700000000000006,14.700000000000006,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5606649212126977,1.8268841449034767,15.073901286661002,0.7294270486342438,2.3891390808844393,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
14.900000000000006,14.900000000000006,14.900000000000006,14.900000000000006,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5668874484796604,1.8478916934431684,15.073901286661002,0.7380346435709527,2.419057731416733,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
15.100000000000007,15.100000000000007,15.100000000000007,15.100000000000007,50,-1.0,-0.1,11.473661141937216,14.019999999999982,11.523809523809524,27.102308894119894,242,21,0.5732998009278453,1.8632654447867698,15.073901286661002,0.7457961359093936,2.439997948582266,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
15.300000000000008,15.300000000000008,15.300000000000008,15.300000000000008,50,-1.0,-0.1,13.195548491821022,15.850000000000001,11.523809523809524,27.065386518435133,242,21,0.5774918666570052,1.8938902992862294,15.073901286661002,0.7489740173217855,2.461849916218383,20.35000000000001,8.348567946374155,91.4686166971359,0.18281535648994515
