timestamp(s),accel(m/s2),speed(m/s),position(m)
825.8	0	0	842.12
825.9	0	0	842.22
826	0	0	842.32
826.1	0	0	842.42
826.2	0	0	842.52
826.3	0	0	842.62
826.4	0	0	842.72
826.5	0	0	842.82
826.6	0	0	842.92
826.7	0	0	843.02
826.8	0	0	843.12
826.9	0	0	843.22
827	0	0	843.32
827.1	0	0	843.42
827.2	0	0	843.52
827.3	0	0	843.62
827.4	0	0	843.72
827.5	0	0	843.82
827.6	0	0	843.92
827.7	0	0	844.02
827.8	0	0	844.12
827.9	0	0	844.22
828	0	0	844.32
828.1	0	0	844.42
828.2	0	0	844.52
828.3	0	0	844.62
828.4	0	0	844.72
828.5	0	0	844.82
828.6	0	0	844.92
828.7	0	0	845.02
828.8	0	0	845.12
828.9	0	0	845.22
829	0	0	845.32
829.1	0	0	845.42
829.2	0	0	845.52
829.3	0	0	845.62
829.4	0	0	845.72
829.5	0	0	845.82
829.6	0	0	845.92
829.7	0	0	846.02
829.8	0	0	846.12
829.9	0	0	846.22
830	0	0	846.32
830.1	0	0	846.42
830.2	0	0	846.52
830.3	0	0	846.62
830.4	0	0	846.72
830.5	0	0	846.82
830.6	0	0	846.92
830.7	0	0	847.02
830.8	0	0	847.12
830.9	0	0	847.22
831	0	0	847.32
831.1	0	0	847.42
831.2	0	0	847.52
831.3	0	0	847.62
831.4	0	0	847.72
831.5	0	0	847.82
831.6	0	0	847.92
831.7	0	0	848.02
831.8	0	0	848.12
831.9	0	0	848.22
832	0	0	848.32
832.1	0	0	848.42
832.2	0	0	848.52
832.3	0	0	848.62
832.4	0	0	848.72
832.5	0	0	848.82
832.6	0	0	848.92
832.7	0	0	849.02
832.8	0	0	849.12
832.9	0	0	849.22
833	0	0	849.32
833.1	0	0	849.42
833.2	0	0	849.52
833.3	0	0	849.62
833.4	0	0	849.72
833.5	0	0	849.82
833.6	0	0	849.92
833.7	0	0	850.02
833.8	0	0	850.12
833.9	0	0	850.22
834	0	0	850.32
834.1	0	0	850.42
834.2	0	0	850.52
834.3	0	0	850.62
834.4	0	0	850.72
834.5	0	0	850.82
834.6	0	0	850.92
834.7	0	0	851.02
834.8	0	0	851.12
834.9	0	0	851.22
835	0	0	851.32
835.1	0	0	851.42
835.2	0	0	851.52
835.3	0	0	851.62
835.4	0	0	851.72
835.5	0	0	851.82
835.6	0	0	851.92
835.7	0	0	852.02
835.8	0	0	852.12
835.9	0	0	852.22
836	0	0	852.32
836.1	0	0	852.42
836.2	0	0	852.52
836.3	0	0	852.62
836.4	0	0	852.72
836.5	0	0	852.82
836.6	0	0	852.92
836.7	0	0	853.02
836.8	0	0	853.12
836.9	0	0	853.22
837	0	0	853.32
837.1	0	0	853.42
837.2	0	0	853.52
837.3	0	0	853.62
837.4	0	0	853.72
837.5	0	0	853.82
837.6	0	0	853.92
837.7	0	0	854.02
837.8	0	0	854.12
837.9	0	0	854.22
838	0	0	854.32
838.1	0	0	854.42
838.2	0	0	854.52
838.3	0	0	854.62
838.4	0	0	854.72
838.5	0	0	854.82
838.6	0	0	854.92
838.7	0	0	855.02
838.8	0	0	855.12
838.9	0	0	855.22
839	0	0	855.32
839.1	0	0	855.42
839.2	0	0	855.52
839.3	0	0	855.62
839.4	0	0	855.72
839.5	0	0	855.82
839.6	0	0	855.92
839.7	0	0	856.02
839.8	0	0	856.12
839.9	0	0	856.22
840	0	0	856.32
840.1	0	0	856.42
840.2	0	0	856.52
840.3	0	0	856.62
840.4	0	0	856.72
840.5	0	0	856.82
840.6	0	0	856.92
840.7	0	0	857.02
840.8	0	0	857.12
840.9	0	0	857.22
841	0	0	857.32
841.1	0	0	857.42
841.2	0	0	857.52
841.3	0	0	857.62
841.4	0	0	857.72
841.5	0	0	857.82
841.6	0	0	857.92
841.7	0	0	858.02
841.8	0	0	858.12
841.9	0	0	858.22
842	0	0	858.32
842.1	0	0	858.42
842.2	0	0	858.52
842.3	0	0	858.62
842.4	0	0	858.72
842.5	0	0	858.82
842.6	0	0	858.92
842.7	0	0	859.02
842.8	0	0	859.12
842.9	0	0	859.22
843	0	0	859.32
843.1	0	0	859.42
843.2	0	0	859.52
843.3	0	0	859.62
843.4	0	0	859.72
843.5	0	0	859.82
843.6	0	0	859.92
843.7	0	0	860.02
843.8	0	0	860.12
843.9	0	0	860.22
844	0	0	860.32
844.1	0	0	860.42
844.2	0	0	860.52
844.3	0	0	860.62
844.4	0	0	860.72
844.5	0	0	860.82
844.6	0	0	860.92
844.7	0	0	861.02
844.8	0	0	861.12
844.9	0	0	861.22
845	0	0	861.32
845.1	0	0	861.42
845.2	0	0	861.52
845.3	0	0	861.62
845.4	0	0	861.72
845.5	0	0	861.82
845.6	0	0	861.92
845.7	0	0	862.02
845.8	0	0	862.12
845.9	0	0	862.22
846	0	0	862.32
846.1	0	0	862.42
846.2	0	0	862.52
846.3	0	0	862.62
846.4	0	0	862.72
846.5	0	0	862.82
846.6	0	0	862.92
846.7	0	0	863.02
846.8	0	0	863.12
846.9	0	0	863.22
847	0	0	863.32
847.1	0	0	863.42
847.2	0	0	863.52
847.3	0	0	863.62
847.4	0	0	863.72
847.5	0	0	863.82
847.6	0	0	863.92
847.7	0	0	864.02
847.8	0	0	864.12
847.9	0	0	864.22
848	0	0	864.32
848.1	0	0	864.42
848.2	0	0	864.52
848.3	0	0	864.62
848.4	0	0	864.72
848.5	0	0	864.82
848.6	0	0	864.92
848.7	0	0	865.02
848.8	0	0	865.12
848.9	0	0	865.22
849	0	0	865.32
849.1	0	0	865.42
849.2	0	0	865.52
849.3	0	0	865.62
849.4	0	0	865.72
849.5	0	0	865.82
849.6	0	0	865.92
849.7	0	0	866.02
849.8	0	0	866.12
849.9	0	0	866.22
850	0	0	866.32
850.1	0	0	866.42
850.2	0	0	866.52
850.3	0	0	866.62
850.4	0	0	866.72
850.5	0	0	866.82
850.6	0	0	866.92
850.7	0	0	867.02
850.8	0	0	867.12
850.9	0	0	867.22
851	0	0	867.32
851.1	0	0	867.42
851.2	0	0	867.52
851.3	0	0	867.62
851.4	0	0	867.72
851.5	0	0	867.82
851.6	0	0	867.92
851.7	0	0	868.02
851.8	0	0	868.12
851.9	0	0	868.22
852	0	0	868.32
852.1	0	0	868.42
852.2	0	0	868.52
852.3	0	0	868.62
852.4	0	0	868.72
852.5	0	0	868.82
852.6	0	0	868.92
852.7	0	0	869.02
852.8	0	0	869.12
852.9	0	0	869.22
853	0	0	869.32
853.1	0	0	869.42
853.2	0	0	869.52
853.3	0	0	869.62
853.4	0	0	869.72
853.5	0	0	869.82
853.6	0	0	869.92
853.7	0	0	870.02
853.8	0	0	870.12
853.9	0	0	870.22
854	0	0	870.32
854.1	0	0	870.42
854.2	0	0	870.52
854.3	0	0	870.62
854.4	0	0	870.72
854.5	0	0	870.82
854.6	0	0	870.92
854.7	0	0	871.02
854.8	0	0	871.12
854.9	0	0	871.22
855	0	0	871.32
855.1	0	0	871.42
855.2	0	0	871.52
855.3	0	0	871.62
855.4	0	0	871.72
855.5	0	0	871.82
855.6	0	0	871.92
855.7	0	0	872.02
855.8	0	0	872.12
855.9	0	0	872.22
856	0	0	872.32
856.1	0	0	872.42
856.2	0	0	872.52
856.3	0	0	872.62
856.4	0	0	872.72
856.5	0	0	872.82
856.6	0	0	872.92
856.7	0	0	873.02
856.8	0	0	873.12
856.9	0	0	873.22
857	0	0	873.32
857.1	0	0	873.42
857.2	0	0	873.52
857.3	0	0	873.62
857.4	0	0	873.72
857.5	0	0	873.82
857.6	0	0	873.92
857.7	0	0	874.02
857.8	0	0	874.12
857.9	0	0	874.22
858	0	0	874.32
858.1	0	0	874.42
858.2	0	0	874.52
858.3	0	0	874.62
858.4	0	0	874.72
858.5	0	0	874.82
858.6	0	0	874.92
858.7	0	0	875.02
858.8	0	0	875.12
858.9	0	0	875.22
859	0	0	875.32
859.1	0	0	875.42
859.2	0	0	875.52
859.3	0	0	875.62
859.4	0	0	875.72
859.5	0	0	875.82
859.6	0	0	875.92
859.7	0	0	876.02
859.8	0	0	876.12
859.9	0	0	876.22
860	0	0	876.32
860.1	0	0	876.42
860.2	0	0	876.52
860.3	0	0	876.62
860.4	0	0	876.72
860.5	0	0	876.82
860.6	0	0	876.92
860.7	0	0	877.02
860.8	0	0	877.12
860.9	0	0	877.22
861	0	0	877.32
861.1	0	0	877.42
861.2	0	0	877.52
861.3	0	0	877.62
861.4	0	0	877.72
861.5	0	0	877.82
861.6	0	0	877.92
861.7	0	0	878.02
861.8	0	0	878.12
861.9	0	0	878.22
862	0	0	878.32
862.1	0	0	878.42
862.2	0	0	878.52
862.3	0	0	878.62
862.4	0	0	878.72
862.5	0	0	878.82
862.6	0	0	878.92
862.7	0	0	879.02
862.8	0	0	879.12
862.9	0	0	879.22
863	0	0	879.32
863.1	0	0	879.42
863.2	0	0	879.52
863.3	0	0	879.62
863.4	0	0	879.72
863.5	0	0	879.82
863.6	0	0	879.92
863.7	0	0	880.02
863.8	0	0	880.12
863.9	0	0	880.22
864	0	0	880.32
864.1	0	0	880.42
864.2	0	0	880.52
864.3	0	0	880.62
864.4	0	0	880.72
864.5	0	0	880.82
864.6	0	0	880.92
864.7	0	0	881.02
864.8	0	0	881.12
864.9	0	0	881.22
865	0	0	881.32
865.1	0	0	881.42
865.2	0	0	881.52
865.3	0	0	881.62
865.4	0	0	881.72
865.5	0	0	881.82
865.6	0	0	881.92
865.7	0	0	882.02
865.8	0	0	882.12
865.9	0	0	882.22
866	0	0	882.32
866.1	0	0	882.42
866.2	0	0	882.52
866.3	0	0	882.62
866.4	0	0	882.72
866.5	0	0	882.82
866.6	0	0	882.92
866.7	0	0	883.02
866.8	0	0	883.12
866.9	0	0	883.22
867	0	0	883.32
867.1	0	0	883.42
867.2	0	0	883.52
867.3	0	0	883.62
867.4	0	0	883.72
867.5	0	0	883.82
867.6	0	0	883.92
867.7	0	0	884.02
867.8	0	0	884.12
867.9	0	0	884.22
868	0	0	884.32
868.1	0	0	884.42
868.2	0	0	884.52
868.3	0	0	884.62
868.4	0	0	884.72
868.5	0	0	884.82
868.6	0	0	884.92
868.7	0	0	885.02
868.8	0	0	885.12
868.9	0	0	885.22
869	0	0	885.32
869.1	0	0	885.42
869.2	0	0	885.52
869.3	0	0	885.62
869.4	0	0	885.72
869.5	0	0	885.82
869.6	0	0	885.92
869.7	0	0	886.02
869.8	0	0	886.12
869.9	0	0	886.22
870	0	0	886.32
870.1	0	0	886.42
870.2	0	0	886.52
870.3	0	0	886.62
870.4	0	0	886.72
870.5	0	0	886.82
870.6	0	0	886.92
870.7	0	0	887.02
870.8	0	0	887.12
870.9	0	0	887.22
871	0	0	887.32
871.1	0	0	887.42
871.2	0	0	887.52
871.3	0	0	887.62
871.4	0	0	887.72
871.5	0	0	887.82
871.6	0	0	887.92
871.7	0	0	888.02
871.8	0	0	888.12
871.9	0	0	888.22
872	0	0	888.32
872.1	0	0	888.42
872.2	0	0	888.52
872.3	0	0	888.62
872.4	0	0	888.72
872.5	0	0	888.82
872.6	0	0	888.92
872.7	0	0	889.02
872.8	0	0	889.12
872.9	0	0	889.22
873	0	0	889.32
873.1	0	0	889.42
873.2	0	0	889.52
873.3	0	0	889.62
873.4	0	0	889.72
873.5	0	0	889.82
873.6	0	0	889.92
873.7	0	0	890.02
873.8	0	0	890.12
873.9	0	0	890.22
874	0	0	890.32
874.1	0	0	890.42
874.2	0	0	890.52
874.3	0	0	890.62
874.4	0	0	890.72
874.5	0	0	890.82
874.6	0	0	890.92
874.7	0	0	891.02
874.8	0	0	891.12
874.9	0	0	891.22
875	0	0	891.32
875.1	0	0	891.42
875.2	0	0	891.52
875.3	0	0	891.62
875.4	0	0	891.72
875.5	0	0	891.82
875.6	0	0	891.92
875.7	0	0	892.02
875.8	0	0	892.12
875.9	0	0	892.22
876	0	0	892.32
876.1	0	0	892.42
876.2	0	0	892.52
876.3	0	0	892.62
876.4	0	0	892.72
876.5	0	0	892.82
876.6	0	0	892.92
876.7	0	0	893.02
876.8	0	0	893.12
876.9	0	0	893.22
877	0	0	893.32
877.1	0	0	893.42
877.2	0	0	893.52
877.3	0	0	893.62
877.4	0	0	893.72
877.5	0	0	893.82
877.6	0	0	893.92
877.7	0	0	894.02
877.8	0	0	894.12
877.9	0	0	894.22
878	0	0	894.32
878.1	0	0	894.42
878.2	0	0	894.52
878.3	0	0	894.62
878.4	0	0	894.72
878.5	0	0	894.82
878.6	0	0	894.92
878.7	0	0	895.02
878.8	0	0	895.12
878.9	0	0	895.22
879	0	0	895.32
879.1	0	0	895.42
879.2	0	0	895.52
879.3	0	0	895.62
879.4	0	0	895.72
879.5	0	0	895.82
879.6	0	0	895.92
879.7	0	0	896.02
879.8	0	0	896.12
879.9	0	0	896.22
880	0	0	896.32
880.1	0	0	896.42
880.2	0	0	896.52
880.3	0	0	896.62
880.4	0	0	896.72
880.5	0	0	896.82
880.6	0	0	896.92
880.7	0	0	897.02
880.8	0	0	897.12
880.9	0	0	897.22
881	0	0	897.32
881.1	0	0	897.42
881.2	0	0	897.52
881.3	0	0	897.62
881.4	0	0	897.72
881.5	0	0	897.82
881.6	0	0	897.92
881.7	0	0	898.02
881.8	0	0	898.12
881.9	0	0	898.22
882	0	0	898.32
882.1	0	0	898.42
882.2	0	0	898.52
882.3	0	0	898.62
882.4	0	0	898.72
882.5	0	0	898.82
882.6	0	0	898.92
882.7	0	0	899.02
882.8	0	0	899.12
882.9	0	0	899.22
883	0	0	899.32
883.1	0	0	899.42
883.2	0	0	899.52
883.3	0	0	899.62
883.4	0	0	899.72
883.5	0	0	899.82
883.6	0	0	899.92
883.7	0	0	900.02
883.8	0	0	900.12
883.9	0	0	900.22
884	0	0	900.32
884.1	0	0	900.42
884.2	0	0	900.52
884.3	0	0	900.62
884.4	0	0	900.72
884.5	0	0	900.82
884.6	0	0	900.92
884.7	0	0	901.02
884.8	0	0	901.12
884.9	0	0	901.22
885	0	0	901.32
885.1	0	0	901.42
885.2	0	0	901.52
885.3	0	0	901.62
885.4	0	0	901.72
885.5	0	0	901.82
885.6	0	0	901.92
885.7	0	0	902.02
885.8	0	0	902.12
885.9	0	0	902.22
886	0	0	902.32
886.1	0	0	902.42
886.2	0	0	902.52
886.3	0	0	902.62
886.4	0	0	902.72
886.5	0	0	902.82
886.6	0	0	902.92
886.7	0	0	903.02
886.8	0	0	903.12
886.9	0	0	903.22
887	0	0	903.32
887.1	0	0	903.42
887.2	0	0	903.52
887.3	0	0	903.62
887.4	0	0	903.72
887.5	0	0	903.82
887.6	0	0	903.92
887.7	0	0	904.02
887.8	0	0	904.12
887.9	0	0	904.22
888	0	0	904.32
888.1	0	0	904.42
888.2	0	0	904.52
888.3	0	0	904.62
888.4	0	0	904.72
888.5	0	0	904.82
888.6	0	0	904.92
888.7	0	0	905.02
888.8	0	0	905.12
888.9	0	0	905.22
889	0	0	905.32
889.1	0	0	905.42
889.2	0	0	905.52
889.3	0	0	905.62
889.4	0	0	905.72
889.5	0	0	905.82
889.6	0	0	905.92
889.7	0	0	906.02
889.8	0	0	906.12
889.9	0	0	906.22
890	0	0	906.32
890.1	0	0	906.42
890.2	0	0	906.52
890.3	0	0	906.62
890.4	0	0	906.72
890.5	0	0	906.82
890.6	0	0	906.92
890.7	0	0	907.02
890.8	0	0	907.12
890.9	0	0	907.22
891	0	0	907.32
891.1	0	0	907.42
891.2	0	0	907.52
891.3	0	0	907.62
891.4	0	0	907.72
891.5	0	0	907.82
891.6	0	0	907.92
891.7	0	0	908.02
891.8	0	0	908.12
891.9	0	0	908.22
892	0	0	908.32
892.1	0	0	908.42
892.2	0	0	908.52
892.3	0	0	908.62
892.4	0	0	908.72
892.5	0	0	908.82
892.6	0	0	908.92
892.7	0	0	909.02
892.8	0	0	909.12
892.9	0	0	909.22
893	0	0	909.32
893.1	0	0	909.42
893.2	0	0	909.52
893.3	0	0	909.62
893.4	0	0	909.72
893.5	0	0	909.82
893.6	0	0	909.92
893.7	0	0	910.02
893.8	0	0	910.12
893.9	0	0	910.22
894	0	0	910.32
894.1	0	0	910.42
894.2	0	0	910.52
894.3	0	0	910.62
894.4	0	0	910.72
894.5	0	0	910.82
894.6	0	0	910.92
894.7	0	0	911.02
894.8	0	0	911.12
894.9	0	0	911.22
895	0	0	911.32
895.1	0	0	911.42
895.2	0	0	911.52
895.3	0	0	911.62
895.4	0	0	911.72
895.5	0	0	911.82
895.6	0	0	911.92
895.7	0	0	912.02
895.8	0	0	912.12
895.9	0	0	912.22
896	0	0	912.32
896.1	0	0	912.42
896.2	0	0	912.52
896.3	0	0	912.62
896.4	0	0	912.72
896.5	0	0	912.82
896.6	0	0	912.92
896.7	0	0	913.02
896.8	0	0	913.12
896.9	0	0	913.22
897	0	0	913.32
897.1	0	0	913.42
897.2	0	0	913.52
897.3	0	0	913.62
897.4	0	0	913.72
897.5	0	0	913.82
897.6	0	0	913.92
897.7	0	0	914.02
897.8	0	0	914.12
897.9	0	0	914.22
898	0	0	914.32
898.1	0	0	914.42
898.2	0	0	914.52
898.3	0	0	914.62
898.4	0	0	914.72
898.5	0	0	914.82
898.6	0	0	914.92
898.7	0	0	915.02
898.8	0	0	915.12
898.9	0	0	915.22
899	0	0	915.32
899.1	0	0	915.42
899.2	0	0	915.52
899.3	0	0	915.62
899.4	0	0	915.72
899.5	0	0	915.82
899.6	0	0	915.92
899.7	0	0	916.02
899.8	0	0	916.12
899.9	0	0	916.22
900	0	0	916.32
900.1	0	0	916.42
900.2	0	0	916.52
900.3	0	0	916.62
900.4	0	0	916.72
900.5	0	0	916.82
900.6	0	0	916.92
900.7	0	0	917.02
900.8	0	0	917.12
900.9	0	0	917.22
901	0	0	917.32
901.1	0	0	917.42
901.2	0	0	917.52
901.3	0	0	917.62
901.4	0	0	917.72
901.5	0	0	917.82
901.6	0	0	917.92
901.7	0	0	918.02
901.8	0	0	918.12
901.9	0	0	918.22
902	0	0	918.32
902.1	0	0	918.42
902.2	0	0	918.52
902.3	0	0	918.62
902.4	0	0	918.72
902.5	0	0	918.82
902.6	0	0	918.92
902.7	0	0	919.02
902.8	0	0	919.12
902.9	0	0	919.22
903	0	0	919.32
903.1	0	0	919.42
903.2	0	0	919.52
903.3	0	0	919.62
903.4	0	0	919.72
903.5	0	0	919.82
903.6	0	0	919.92
903.7	0	0	920.02
903.8	0	0	920.12
903.9	0	0	920.22
904	0	0	920.32
904.1	0	0	920.42
904.2	0	0	920.52
904.3	0	0	920.62
904.4	0	0	920.72
904.5	0	0	920.82
904.6	0	0	920.92
904.7	0	0	921.02
904.8	0	0	921.12
904.9	0	0	921.22
905	0	0	921.32
905.1	0	0	921.42
905.2	0	0	921.52
905.3	0	0	921.62
905.4	0	0	921.72
905.5	0	0	921.82
905.6	0	0	921.92
905.7	0	0	922.02
905.8	0	0	922.12
905.9	0	0	922.22
906	0	0	922.32
906.1	0	0	922.42
906.2	0	0	922.52
906.3	0	0	922.62
906.4	0	0	922.72
906.5	0	0	922.82
906.6	0	0	922.92
906.7	0	0	923.02
906.8	0	0	923.12
906.9	0	0	923.22
907	0	0	923.32
907.1	0	0	923.42
907.2	0	0	923.52
907.3	0	0	923.62
907.4	0	0	923.72
907.5	0	0	923.82
907.6	0	0	923.92
907.7	0	0	924.02
907.8	0	0	924.12
907.9	0	0	924.22
908	0	0	924.32
908.1	0	0	924.42
908.2	0	0	924.52
908.3	0	0	924.62
908.4	0	0	924.72
908.5	0	0	924.82
908.6	0	0	924.92
908.7	0	0	925.02
908.8	0	0	925.12
908.9	0	0	925.22
909	0	0	925.32
909.1	0	0	925.42
909.2	0	0	925.52
909.3	0	0	925.62
909.4	0	0	925.72
909.5	0	0	925.82
909.6	0	0	925.92
909.7	0	0	926.02
909.8	0	0	926.12
909.9	0	0	926.22
910	0	0	926.32
910.1	0	0	926.42
910.2	0	0	926.52
910.3	0	0	926.62
910.4	0	0	926.72
910.5	0	0	926.82
910.6	0	0	926.92
910.7	0	0	927.02
910.8	0	0	927.12
910.9	0	0	927.22
911	0	0	927.32
911.1	0	0	927.42
911.2	0	0	927.52
911.3	0	0	927.62
911.4	0	0	927.72
911.5	0	0	927.82
911.6	0	0	927.92
911.7	0	0	928.02
911.8	0	0	928.12
911.9	0	0	928.22
912	0	0	928.32
912.1	0	0	928.42
912.2	0	0	928.52
912.3	0	0	928.62
912.4	0	0	928.72
912.5	0	0	928.82
912.6	0	0	928.92
912.7	0	0	929.02
912.8	0	0	929.12
912.9	0	0	929.22
913	0	0	929.32
913.1	0	0	929.42
913.2	0	0	929.52
913.3	0	0	929.62
913.4	0	0	929.72
913.5	0	0	929.82
913.6	0	0	929.92
913.7	0	0	930.02
913.8	0	0	930.12
913.9	0	0	930.22
914	0	0	930.32
914.1	0	0	930.42
914.2	0	0	930.52
914.3	0	0	930.62
914.4	0	0	930.72
914.5	0	0	930.82
914.6	0	0	930.92
914.7	0	0	931.02
914.8	0	0	931.12
914.9	0	0	931.22
915	0	0	931.32
915.1	0	0	931.42
915.2	0	0	931.52
915.3	0	0	931.62
915.4	0	0	931.72
915.5	0	0	931.82
915.6	0	0	931.92
915.7	0	0	932.02
915.8	0	0	932.12
915.9	0	0	932.22
916	0	0	932.32
916.1	0	0	932.42
916.2	0	0	932.52
916.3	0	0	932.62
916.4	0	0	932.72
916.5	0	0	932.82
916.6	0	0	932.92
916.7	0	0	933.02
916.8	0	0	933.12
916.9	0	0	933.22
917	0	0	933.32
917.1	0	0	933.42
917.2	0	0	933.52
917.3	0	0	933.62
917.4	0	0	933.72
917.5	0	0	933.82
917.6	0	0	933.92
917.7	0	0	934.02
917.8	0	0	934.12
917.9	0	0	934.22
918	0	0	934.32
918.1	0	0	934.42
918.2	0	0	934.52
918.3	0	0	934.62
918.4	0	0	934.72
918.5	0	0	934.82
918.6	0	0	934.92
918.7	0	0	935.02
918.8	0	0	935.12
918.9	0	0	935.22
919	0	0	935.32
919.1	0	0	935.42
919.2	0	0	935.52
919.3	0	0	935.62
919.4	0	0	935.72
919.5	0	0	935.82
919.6	0	0	935.92
919.7	0	0	936.02
919.8	0	0	936.12
919.9	0	0	936.22
920	0	0	936.32
920.1	0	0	936.42
920.2	0	0	936.52
920.3	0	0	936.62
920.4	0	0	936.72
920.5	0	0	936.82
920.6	0	0	936.92
920.7	0	0	937.02
920.8	0	0	937.12
920.9	0	0	937.22
921	0	0	937.32
921.1	0	0	937.42
921.2	0	0	937.52
921.3	0	0	937.62
921.4	0	0	937.72
921.5	0	0	937.82
921.6	0	0	937.92
921.7	0	0	938.02
921.8	0	0	938.12
921.9	0	0	938.22
922	0	0	938.32
922.1	0	0	938.42
922.2	0	0	938.52
922.3	0	0	938.62
922.4	0	0	938.72
922.5	0	0	938.82
922.6	0	0	938.92
922.7	0	0	939.02
922.8	0	0	939.12
922.9	0	0	939.22
923	0	0	939.32
923.1	0	0	939.42
923.2	0	0	939.52
923.3	0	0	939.62
923.4	0	0	939.72
923.5	0	0	939.82
923.6	0	0	939.92
923.7	0	0	940.02
923.8	0	0	940.12
923.9	0	0	940.22
924	0	0	940.32
924.1	0	0	940.42
924.2	0	0	940.52
924.3	0	0	940.62
924.4	0	0	940.72
924.5	0	0	940.82
924.6	0	0	940.92
924.7	0	0	941.02
924.8	0	0	941.12
924.9	0	0	941.22
925	0	0	941.32
925.1	0	0	941.42
925.2	0	0	941.52
925.3	0	0	941.62
925.4	0	0	941.72
925.5	0	0	941.82
925.6	0	0	941.92
925.7	0	0	942.02
925.8	0	0	942.12
925.9	0	0	942.22
926	0	0	942.32
926.1	0	0	942.42
926.2	0	0	942.52
926.3	0	0	942.62
926.4	0	0	942.72
926.5	0	0	942.82
926.6	0	0	942.92
926.7	0	0	943.02
926.8	0	0	943.12
926.9	0	0	943.22
927	0	0	943.32
927.1	0	0	943.42
927.2	0	0	943.52
927.3	0	0	943.62
927.4	0	0	943.72
927.5	0	0	943.82
927.6	0	0	943.92
927.7	0	0	944.02
927.8	0	0	944.12
927.9	0	0	944.22
928	0	0	944.32
928.1	0	0	944.42
928.2	0	0	944.52
928.3	0	0	944.62
928.4	0	0	944.72
928.5	0	0	944.82
928.6	0	0	944.92
928.7	0	0	945.02
928.8	0	0	945.12
928.9	0	0	945.22
929	0	0	945.32
929.1	0	0	945.42
929.2	0	0	945.52
929.3	0	0	945.62
929.4	0	0	945.72
929.5	0	0	945.82
929.6	0	0	945.92
929.7	0	0	946.02
929.8	0	0	946.12
929.9	0	0	946.22
930	0	0	946.32
930.1	0	0	946.42
930.2	0	0	946.52
930.3	0	0	946.62
930.4	0	0	946.72
930.5	0	0	946.82
930.6	0	0	946.92
930.7	0	0	947.02
930.8	0	0	947.12
930.9	0	0	947.22
931	0	0	947.32
931.1	0	0	947.42
931.2	0	0	947.52
931.3	0	0	947.62
931.4	0	0	947.72
931.5	0	0	947.82
931.6	0	0	947.92
931.7	0	0	948.02
931.8	0	0	948.12
931.9	0	0	948.22
932	0	0	948.32
932.1	0	0	948.42
932.2	0	0	948.52
932.3	0	0	948.62
932.4	0	0	948.72
932.5	0	0	948.82
932.6	0	0	948.92
932.7	0	0	949.02
932.8	0	0	949.12
932.9	0	0	949.22
933	0	0	949.32
933.1	0	0	949.42
933.2	0	0	949.52
933.3	0	0	949.62
933.4	0	0	949.72
933.5	0	0	949.82
933.6	0	0	949.92
933.7	0	0	950.02
933.8	0	0	950.12
933.9	0	0	950.22
934	0	0	950.32
934.1	0	0	950.42
934.2	0	0	950.52
934.3	0	0	950.62
934.4	0	0	950.72
934.5	0	0	950.82
934.6	0	0	950.92
934.7	0	0	951.02
934.8	0	0	951.12
934.9	0	0	951.22
935	0	0	951.32
935.1	0	0	951.42
935.2	0	0	951.52
935.3	0	0	951.62
935.4	0	0	951.72
935.5	0	0	951.82
935.6	0	0	951.92
935.7	0	0	952.02
935.8	0	0	952.12
935.9	0	0	952.22
936	0	0	952.32
936.1	0	0	952.42
936.2	0	0	952.52
936.3	0	0	952.62
936.4	0	0	952.72
936.5	0	0	952.82
936.6	0	0	952.92
936.7	0	0	953.02
936.8	0	0	953.12
936.9	0	0	953.22
937	0	0	953.32
937.1	0	0	953.42
937.2	0	0	953.52
937.3	0	0	953.62
937.4	0	0	953.72
937.5	0	0	953.82
937.6	0	0	953.92
937.7	0	0	954.02
937.8	0	0	954.12
937.9	0	0	954.22
938	0	0	954.32
938.1	0	0	954.42
938.2	0	0	954.52
938.3	0	0	954.62
938.4	0	0	954.72
938.5	0	0	954.82
938.6	0	0	954.92
938.7	0	0	955.02
938.8	0	0	955.12
938.9	0	0	955.22
939	0	0	955.32
939.1	0	0	955.42
939.2	0	0	955.52
939.3	0	0	955.62
939.4	0	0	955.72
939.5	0	0	955.82
939.6	0	0	955.92
939.7	0	0	956.02
939.8	0	0	956.12
939.9	0	0	956.22
940	0	0	956.32
940.1	0	0	956.42
940.2	0	0	956.52
940.3	0	0	956.62
940.4	0	0	956.72
940.5	0	0	956.82
940.6	0	0	956.92
940.7	0	0	957.02
940.8	0	0	957.12
940.9	0	0	957.22
941	0	0	957.32
941.1	0	0	957.42
941.2	0	0	957.52
941.3	0	0	957.62
941.4	0	0	957.72
941.5	0	0	957.82
941.6	0	0	957.92
941.7	0	0	958.02
941.8	0	0	958.12
941.9	0	0	958.22
942	0	0	958.32
942.1	0	0	958.42
942.2	0	0	958.52
942.3	0	0	958.62
942.4	0	0	958.72
942.5	0	0	958.82
942.6	0	0	958.92
942.7	0	0	959.02
942.8	0	0	959.12
942.9	0	0	959.22
943	0	0	959.32
943.1	0	0	959.42
943.2	0	0	959.52
943.3	0	0	959.62
943.4	0	0	959.72
943.5	0	0	959.82
943.6	0	0	959.92
943.7	0	0	960.02
943.8	0	0	960.12
943.9	0	0	960.22
944	0	0	960.32
944.1	0	0	960.42
